doc_id,doc_type,part_number,content,metadata
product_PS11746591,product,PS11746591,"Maytag Dishwasher Rack Track Stop. Fixes: Door latch failure, Not cleaning dishes properly, Door won’t close. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 10.41}"
install_PS11746591,installation,PS11746591,Installation guide for Maytag Dishwasher Rack Track Stop. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=siE-8HethWg""}"
troubleshoot_PS11746591,troubleshooting,PS11746591,"Maytag Dishwasher Rack Track Stop is recommended for these issues: Door latch failure, Not cleaning dishes properly, Door won’t close, Noisy. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Not cleaning dishes properly"", ""Door won\u2019t close"", ""Noisy""]}"
product_PS8260087,product,PS8260087,"Maytag Dishwasher Heating Element. Fixes: Not drying dishes properly, Not cleaning dishes properly, Will Not Start. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 43.95}"
install_PS8260087,installation,PS8260087,Installation guide for Maytag Dishwasher Heating Element. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=Co8dQ7rzTMQ""}"
troubleshoot_PS8260087,troubleshooting,PS8260087,"Maytag Dishwasher Heating Element is recommended for these issues: Not drying dishes properly, Not cleaning dishes properly, Will Not Start, Leaking, Not draining. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not drying dishes properly"", ""Not cleaning dishes properly"", ""Will Not Start"", ""Leaking"", ""Not draining""]}"
product_PS11756470,product,PS11756470,Maytag Dishwasher Dishrack Adjuster And Wheel Assembly. Fixes: Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 23.01}"
install_PS11756470,installation,PS11756470,Installation guide for Maytag Dishwasher Dishrack Adjuster And Wheel Assembly. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=BEipnBWNG20""}"
troubleshoot_PS11756470,troubleshooting,PS11756470,Maytag Dishwasher Dishrack Adjuster And Wheel Assembly is recommended for these issues: Not cleaning dishes properly. This is a dishwasher part from Whirlpool.,"{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly""]}"
product_PS12348515,product,PS12348515,Maytag Dishwasher Door Seal. Fixes: Leaking. Brand: Whirlpool. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 55.51}"
install_PS12348515,installation,PS12348515,Installation guide for Maytag Dishwasher Door Seal. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=CQ6N_1G2zzE""}"
troubleshoot_PS12348515,troubleshooting,PS12348515,Maytag Dishwasher Door Seal is recommended for these issues: Leaking. This is a dishwasher part from Whirlpool.,"{""category"": ""dishwasher"", ""symptoms"": [""Leaking""]}"
product_PS11748729,product,PS11748729,"Maytag Dishwasher Door Handle And Latch Assembly With Switch. Fixes: Door latch failure, Will Not Start, Door won’t close. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 41.83}"
install_PS11748729,installation,PS11748729,Installation guide for Maytag Dishwasher Door Handle And Latch Assembly With Switch. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=u34A8cuwJZs""}"
troubleshoot_PS11748729,troubleshooting,PS11748729,"Maytag Dishwasher Door Handle And Latch Assembly With Switch is recommended for these issues: Door latch failure, Will Not Start, Door won’t close, Leaking, Not cleaning dishes properly, Touchpad does not respond, Will not fill with water, Not draining. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Will Not Start"", ""Door won\u2019t close"", ""Leaking"", ""Not cleaning dishes properly"", ""Touchpad does not respond"", ""Will not fill with water"", ""Not draining""]}"
product_PS16744934,product,PS16744934,"Maytag Dishwasher Circulation Pump. Fixes: Not cleaning dishes properly, Will Not Start, Will not fill with water. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 70.46}"
install_PS16744934,installation,PS16744934,Installation guide for Maytag Dishwasher Circulation Pump. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS16744934,troubleshooting,PS16744934,"Maytag Dishwasher Circulation Pump is recommended for these issues: Not cleaning dishes properly, Will Not Start, Will not fill with water, Leaking. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly"", ""Will Not Start"", ""Will not fill with water"", ""Leaking""]}"
product_PS11755592,product,PS11755592,"Maytag Dishwasher Lower Spray Arm. Fixes: Not cleaning dishes properly, Leaking, Noisy. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 41.83}"
install_PS11755592,installation,PS11755592,Installation guide for Maytag Dishwasher Lower Spray Arm. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=5d9hVhnsv30""}"
troubleshoot_PS11755592,troubleshooting,PS11755592,"Maytag Dishwasher Lower Spray Arm is recommended for these issues: Not cleaning dishes properly, Leaking, Noisy, Not drying dishes properly, Not draining. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly"", ""Leaking"", ""Noisy"", ""Not drying dishes properly"", ""Not draining""]}"
product_PS11748190,product,PS11748190,Maytag Dishwasher Tine Pivot. Fixes: Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 9.92}"
install_PS11748190,installation,PS11748190,Installation guide for Maytag Dishwasher Tine Pivot. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=I-Koizat7Os""}"
troubleshoot_PS11748190,troubleshooting,PS11748190,Maytag Dishwasher Tine Pivot is recommended for these issues: Not cleaning dishes properly. This is a dishwasher part from Whirlpool.,"{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly""]}"
product_PS421128,product,PS421128,"Midea Dishwasher Rinse Aid Cap. Fixes: Leaking, Will not dispense detergent, Not cleaning dishes properly. Brand: Frigidaire. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 34.85}"
install_PS421128,installation,PS421128,Installation guide for Midea Dishwasher Rinse Aid Cap. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=sR1vFdRToA4""}"
troubleshoot_PS421128,troubleshooting,PS421128,"Midea Dishwasher Rinse Aid Cap is recommended for these issues: Leaking, Will not dispense detergent, Not cleaning dishes properly, Not drying dishes properly. This is a dishwasher part from Frigidaire.","{""category"": ""dishwasher"", ""symptoms"": [""Leaking"", ""Will not dispense detergent"", ""Not cleaning dishes properly"", ""Not drying dishes properly""]}"
product_PS18189330,product,PS18189330,Midea Dishwasher Door Swicth Assembly. Fixes: Door latch failure. Brand: Midea. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Midea"", ""price"": 15.95}"
install_PS18189330,installation,PS18189330,Installation guide for Midea Dishwasher Door Swicth Assembly. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS18189330,troubleshooting,PS18189330,Midea Dishwasher Door Swicth Assembly is recommended for these issues: Door latch failure. This is a dishwasher part from Midea.,"{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure""]}"
product_PS18164818,product,PS18164818,Midea Dishwasher Cylindrical Filter. Brand: Midea. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Midea"", ""price"": 6.95}"
install_PS18164818,installation,PS18164818,Installation guide for Midea Dishwasher Cylindrical Filter. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS18170902,product,PS18170902,Midea Dishwasher Seal. Brand: Midea. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Midea"", ""price"": 15.95}"
install_PS18170902,installation,PS18170902,Installation guide for Midea Dishwasher Seal. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS18170848,product,PS18170848,Midea Dishwasher Seal. Brand: Midea. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Midea"", ""price"": 6.95}"
product_PS18164921,product,PS18164921,Midea Dishwasher Hinge Roller. Brand: Midea. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Midea"", ""price"": 6.95}"
install_PS18164921,installation,PS18164921,Installation guide for Midea Dishwasher Hinge Roller. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS18189314,product,PS18189314,Midea Dishwasher Door Switch Assembly. Brand: Midea. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Midea"", ""price"": 19.95}"
install_PS18189314,installation,PS18189314,Installation guide for Midea Dishwasher Door Switch Assembly. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS18164847,product,PS18164847,Midea Dishwasher Insignia Air Damper. Brand: Midea. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Midea"", ""price"": 20.95}"
install_PS18164847,installation,PS18164847,Installation guide for Midea Dishwasher Insignia Air Damper. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS18165395,product,PS18165395,Midea Dishwasher Upper Sprayer Pipe. Brand: Midea. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Midea"", ""price"": 6.95}"
install_PS18165395,installation,PS18165395,Installation guide for Midea Dishwasher Upper Sprayer Pipe. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS18165098,product,PS18165098,Midea Dishwasher Upper Sprayer Assembly. Brand: Midea. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Midea"", ""price"": 8.95}"
product_PS11746830,product,PS11746830,Norge Dishwasher Door Gasket. Fixes: Leaking. Brand: Whirlpool. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 53.26}"
install_PS11746830,installation,PS11746830,Installation guide for Norge Dishwasher Door Gasket. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=TX3e5EwRBco""}"
troubleshoot_PS11746830,troubleshooting,PS11746830,Norge Dishwasher Door Gasket is recommended for these issues: Leaking. This is a dishwasher part from Whirlpool.,"{""category"": ""dishwasher"", ""symptoms"": [""Leaking""]}"
product_PS11746857,product,PS11746857,"Norge Dishwasher Door Spring Linkage. Fixes: Door latch failure, Door won’t close, Leaking. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 10.42}"
install_PS11746857,installation,PS11746857,Installation guide for Norge Dishwasher Door Spring Linkage. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=kz_O87i4YcQ""}"
troubleshoot_PS11746857,troubleshooting,PS11746857,"Norge Dishwasher Door Spring Linkage is recommended for these issues: Door latch failure, Door won’t close, Leaking. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close"", ""Leaking""]}"
product_PS11746856,product,PS11746856,"Norge Dishwasher Door Spring. Fixes: Door latch failure, Door won’t close, Leaking. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 10.92}"
install_PS11746856,installation,PS11746856,Installation guide for Norge Dishwasher Door Spring. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=YPF4ckYRZRc""}"
troubleshoot_PS11746856,troubleshooting,PS11746856,"Norge Dishwasher Door Spring is recommended for these issues: Door latch failure, Door won’t close, Leaking. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close"", ""Leaking""]}"
product_PS11743008,product,PS11743008,"Norge Dishwasher Washer Hose Clamp. Fixes: Leaking. Brand: Whirlpool. For: Washer
Dishwasher
Refrigerator
Washer Dryer Combo
Canister Vacuum
Freezer
Filters & Accessories
Dehumidifier
Cabinet
Central Vacuum
Dryer
Miscellaneous
Ice Maker","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 7.93}"
install_PS11743008,installation,PS11743008,Installation guide for Norge Dishwasher Washer Hose Clamp. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=sX-P0iDewR0""}"
troubleshoot_PS11743008,troubleshooting,PS11743008,Norge Dishwasher Washer Hose Clamp is recommended for these issues: Leaking. This is a refrigerator part from Whirlpool.,"{""category"": ""refrigerator"", ""symptoms"": [""Leaking""]}"
product_PS11740613,product,PS11740613,"Norge Dishwasher Hose Clamp. Fixes: Leaking, Will not drain. Brand: Whirlpool. For: Washer
Dishwasher
Washer Dryer Combo
Refrigerator
Range Hood
Air Conditioner
Heater
Ice Maker
Furnace
Dryer
Food Waste Disposer
Polisher Buffer
Microwave","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 9.92}"
install_PS11740613,installation,PS11740613,Installation guide for Norge Dishwasher Hose Clamp. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=zwwPTlB9_W0""}"
troubleshoot_PS11740613,troubleshooting,PS11740613,"Norge Dishwasher Hose Clamp is recommended for these issues: Leaking, Will not drain. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Leaking"", ""Will not drain""]}"
product_PS11746834,product,PS11746834,Norge Dishwasher White Dishrack Roller. Fixes: Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 14.91}"
